Änderung am,Produktgruppe,Land/Marketplace,Phase,Feld,Datum,Mitarbeiter
2025-09-14 16:35:03,NA,nl,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NV,ca,1,Kontrolle,2025-08-28,SM
2025-09-14 16:35:03,NV,com,1,Kontrolle,2025-08-28,SM
2025-09-14 16:35:03,NV,com.mx,1,Kontrolle,2025-08-28,SM
2025-09-14 16:35:03,NA,es,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,es,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-20,SM
2025-09-14 16:35:03,NA,fr,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,com.mx,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,pl,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,es,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,pl,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,es,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,nl,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,pl,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,pl,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,nl,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,es,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,es,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,nl,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,es,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,pl,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,pl,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,fr,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,pl,2,BE am,2025-08-12,LK
2025-09-14 16:35:03,NA,pl,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,es,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-28,LK
2025-09-14 16:35:03,NV,com.mx,1,Kontrolle,2025-08-28,SM
2025-09-14 16:35:03,NV,co.uk,1,Kontrolle,2025-08-28,SM
2025-09-14 16:35:03,NV,de,1,Kontrolle,2025-08-28,SM
2025-09-14 16:35:03,NA,es,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,fr,4,C am,2025-08-25,EK
2025-09-14 16:35:03,NF,fr,5,Reopen C2 am,2025-08-29,JHU
2025-09-14 16:35:03,NA,nl,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NH,de,1,Kontrolle,2025-08-29,JHU
2025-09-14 16:35:03,NH,de,1,Kontrolle,2025-08-11,HI
2025-09-14 16:35:03,NH,de,2,BE am,2025-08-12,HI
2025-09-14 16:35:03,NH,de,3,K am,2025-08-18,HI
2025-09-14 16:35:03,NH,de,4,C am,2025-08-19,HI
2025-09-14 16:35:03,NH,de,5,Reopen C2 am,2025-08-29,JHU
2025-09-14 16:35:03,NF,se,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,se,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,pl,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,pl,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NH,de,4,C am,2025-08-18,HI
2025-09-14 16:35:03,NH,de,5,Reopen C2 am,2025-08-29,JHU
2025-09-14 16:35:03,NH,de,4,C am,2025-08-21,HI
2025-09-14 16:35:03,NH,de,5,Reopen C2 am,2025-08-29,JHU
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,sg,1,Kontrolle,2025-08-19,HI
2025-09-14 16:35:03,NF,sg,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,sg,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,se,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,se,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,se,1,Kontrolle,2025-08-29,LK
2025-09-14 16:35:03,NF,sg,1,Kontrolle,2025-08-19,HI
2025-09-14 16:35:03,NF,sg,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,sg,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,de,1,Kontrolle,2025-08-19,HI
2025-09-14 16:35:03,NF,de,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,de,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,de,1,Kontrolle,2025-08-20,LK
2025-09-14 16:35:03,NF,de,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,de,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,de,1,Kontrolle,2025-08-20,LK
2025-09-14 16:35:03,NF,de,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,de,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,1,Kontrolle,2025-08-29,LK
2025-09-14 16:35:03,NF,pl,1,Kontrolle,2025-08-29,LK
2025-09-14 16:35:03,NF,nl,1,Kontrolle,2025-08-04,SM
2025-09-14 16:35:03,NF,nl,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,nl,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,1,Kontrolle,2025-08-07,SM
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,nl,1,Kontrolle,2025-08-04,SM
2025-09-14 16:35:03,NF,nl,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,nl,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,1,Kontrolle,2025-08-29,LK
2025-09-14 16:35:03,NF,se,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,se,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,pl,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,pl,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,se,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,se,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,jp,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,nl,1,Kontrolle,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,1,Kontrolle,2025-08-07,SM
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,1,Kontrolle,2025-08-07,SM
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,jp,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,sg,1,Kontrolle,2025-08-19,HI
2025-09-14 16:35:03,NF,sg,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,sg,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,tr,2,BE am,2025-08-25,EK
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,com.mx,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,pl,2,BE am,2025-08-12,LK
2025-09-14 16:35:03,NA,pl,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,pl,2,BE am,2025-08-12,LK
2025-09-14 16:35:03,NA,pl,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,it,2,BE am,2025-08-18,LK
2025-09-14 16:35:03,NA,it,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,sg,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,com.mx,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NA,es,3,K am,2025-08-29,LK
2025-09-14 16:35:03,NF,de,4,C am,2025-08-29,EK
2025-09-14 16:35:03,NF,fr,4,C am,2025-08-29,EK
2025-09-14 16:35:03,NF,de,1,Kontrolle,2025-08-04,SM
2025-09-14 16:35:03,NF,de,2,BE am,2025-08-11,LK
2025-09-14 16:35:03,NF,de,3,K am,2025-08-22,EK
2025-09-14 16:35:03,NF,de,4,C am,2025-08-29,EK
2025-09-14 16:35:03,NF,de,4,C am,2025-08-29,EK
2025-09-14 16:35:03,NF,de,1,Kontrolle,2025-08-04,SM
2025-09-14 16:35:03,NF,de,2,BE am,2025-08-11,LK
2025-09-14 16:35:03,NF,de,3,K am,2025-08-22,EK
2025-09-14 16:35:03,NF,de,4,C am,2025-08-29,EK
2025-09-14 16:35:03,NF,fr,4,C am,2025-08-29,EK
2025-09-14 16:35:03,NF,fr,4,C am,2025-08-25,EK
2025-09-14 16:35:03,NH,de,4,C am,2025-08-21,HI
2025-09-14 16:35:03,NF,nl,3,K am,2025-08-20,LK
2025-09-14 16:35:03,NF,pl,1,Kontrolle,2025-08-29,LK
2025-09-14 16:35:03,NF,newegg,1,Kontrolle,2025-08-04,JHU
2025-09-14 16:35:03,NF,newegg,2,BE am,2025-08-20,JHU
2025-09-14 16:35:03,NF,newegg,3,K am,2025-08-20,JHU
2025-09-14 16:35:03,NF,newegg,4,C am,2025-08-20,JHU
2025-09-14 16:35:03,NF,se,3,K am,2025-08-06,EK
2025-09-14 16:35:03,NF,com.mx,1,Kontrolle,2025-08-19,HI
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-22,EK
2025-09-14 16:35:03,NF,com.mx,1,Kontrolle,2025-08-20,LK
2025-09-14 16:35:03,NH,co.uk,1,Kontrolle,2025-08-28,EK
2025-09-14 16:35:03,NF,com,1,Kontrolle,2025-08-18,JHU
2025-09-14 16:35:03,NH,fr,1,Kontrolle,2025-08-04,HI
2025-09-14 16:35:03,NH,fr,2,BE am,2025-08-04,LK
2025-09-14 16:35:03,NH,fr,3,K am,2025-08-11,HI
2025-09-14 16:35:03,NH,be,3,K am,2025-08-11,HI
2025-09-14 16:35:03,NH,it,1,Kontrolle,2025-08-04,HI
2025-09-14 16:35:03,NH,it,2,BE am,2025-08-05,LK
2025-09-14 16:35:03,NH,it,3,K am,2025-08-11,HI
2025-09-14 16:35:03,NH,com,1,Kontrolle,2025-08-04,HI
2025-09-14 16:35:03,NH,com,2,BE am,2025-08-08,LK
2025-09-14 16:35:03,NH,com,3,K am,2025-08-11,HI
2025-09-14 16:35:03,NH,jp,1,Kontrolle,2025-08-04,HI
2025-09-14 16:35:03,NF,es,1,Kontrolle,2025-08-27,JHU
2025-09-14 16:35:03,NF,com,1,Kontrolle,2025-08-22,EK
2025-09-14 16:35:03,NA,tr,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,tr,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,tr,1,Kontrolle,2025-08-11,DM
2025-09-14 16:35:03,NA,se,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,se,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,se,1,Kontrolle,2025-08-08,DM
2025-09-14 16:35:03,NF,tr,3,K am,2025-08-22,EK
2025-09-14 16:35:03,NA,se,1,Kontrolle,2025-08-11,DM
2025-09-14 16:35:03,NA,se,1,Kontrolle,2025-08-11,DM
2025-09-14 16:35:03,NH,fr,1,Kontrolle,2025-08-04,HI
2025-09-14 16:35:03,NH,fr,2,BE am,2025-08-04,LK
2025-09-14 16:35:03,NH,fr,3,K am,2025-08-11,HI
2025-09-14 16:35:03,NA,pl,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,pl,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,nl,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,es,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NA,es,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NF,tr,1,Kontrolle,2025-08-29,LK
2025-09-14 16:35:03,NF,nl,1,Kontrolle,2025-08-29,LK
2025-09-14 16:35:03,NH,fr,1,Kontrolle,2025-08-04,HI
2025-09-14 16:35:03,NH,fr,2,BE am,2025-08-04,LK
2025-09-14 16:35:03,NH,fr,3,K am,2025-08-11,HI
2025-09-14 16:35:03,NH,be,3,K am,2025-08-11,HI
2025-09-14 16:35:03,NA,sg,2,BE am,2025-08-21,EK
2025-09-14 16:35:03,NA,sg,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,sg,2,BE am,2025-08-21,EK
2025-09-14 16:35:03,NA,sg,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,sg,2,BE am,2025-08-21,EK
2025-09-14 16:35:03,NA,sg,2,BE am,2025-08-21,EK
2025-09-14 16:35:03,NA,sg,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,sg,2,BE am,2025-08-21,EK
2025-09-14 16:35:03,NA,sg,1,Kontrolle,2025-08-08,DM
2025-09-14 16:35:03,NA,sg,2,BE am,2025-08-25,SM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-08,DM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-05,DM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-20,SM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-20,SM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-20,SM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-05,DM
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,it,2,BE am,2025-08-12,LK
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,it,2,BE am,2025-08-12,LK
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,it,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-08,DM
2025-09-14 16:35:03,NA,it,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-08,DM
2025-09-14 16:35:03,NA,it,2,BE am,2025-08-18,LK
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-28,LK
2025-09-14 16:35:03,NH,jp,1,Kontrolle,2025-08-18,HI
2025-09-14 16:35:03,NH,jp,2,BE am,2025-08-18,HI
2025-09-14 16:35:03,NH,jp,1,Kontrolle,2025-08-04,HI
2025-09-14 16:35:03,NH,jp,1,Kontrolle,2025-08-18,HI
2025-09-14 16:35:03,NH,jp,2,BE am,2025-08-18,HI
2025-09-14 16:35:03,NH,co.uk,1,Kontrolle,2025-08-28,EK
2025-09-14 16:35:03,NH,se,1,Kontrolle,2025-08-18,HI
2025-09-14 16:35:03,NH,se,2,BE am,2025-08-18,HI
2025-09-14 16:35:03,NF,com.mx,1,Kontrolle,2025-08-19,HI
2025-09-14 16:35:03,NA,com,3,K am,2025-08-26,SM
2025-09-14 16:35:03,NA,com,3,K am,2025-08-26,SM
2025-09-14 16:35:03,NF,es,1,Kontrolle,2025-08-27,JHU
2025-09-14 16:35:03,NF,com,1,Kontrolle,2025-08-18,JHU
2025-09-14 16:35:03,NF,nl,1,Kontrolle,2025-08-29,LK
2025-09-14 16:35:03,NA,ca,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,ca,1,Kontrolle,2025-08-11,DM
2025-09-14 16:35:03,NA,ca,1,Kontrolle,2025-08-11,DM
2025-09-14 16:35:03,NA,co.uk,1,Kontrolle,2025-08-11,DM
2025-09-14 16:35:03,NH,fr,1,Kontrolle,2025-08-04,HI
2025-09-14 16:35:03,NH,fr,2,BE am,2025-08-04,LK
2025-09-14 16:35:03,NH,fr,3,K am,2025-08-11,HI
2025-09-14 16:35:03,NH,be,3,K am,2025-08-11,HI
2025-09-14 16:35:03,NA,ca,3,K am,2025-08-21,SM
2025-09-14 16:35:03,NA,jp,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,jp,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,jp,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,be,3,K am,2025-08-21,SM
2025-09-14 16:35:03,NA,de,2,BE am,2025-08-05,DM
2025-09-14 16:35:03,NA,es,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-19,SM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,it,2,BE am,2025-08-20,SM
2025-09-14 16:35:03,NA,nl,2,BE am,2025-08-12,LK
2025-09-14 16:35:03,NA,se,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,newegg,1,Kontrolle,2025-08-04,JHU
2025-09-14 16:35:03,NA,es,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,es,2,BE am,2025-08-19,SM
2025-09-14 16:35:03,NA,es,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,jp,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,jp,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,jp,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,fr,2,BE am,2025-08-20,SM
2025-09-14 16:35:03,NA,fr,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,tr,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,newegg,1,Kontrolle,2025-08-04,JHU
2025-09-14 16:35:03,NA,jp,2,BE am,2025-08-12,DM
2025-09-14 16:35:03,NA,sg,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,newegg,1,Kontrolle,2025-08-04,JHU
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,au,2,BE am,2025-08-11,DM
2025-09-14 16:35:03,NA,au,3,K am,2025-08-21,SM
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,au,2,BE am,2025-08-11,DM
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,newegg,1,Kontrolle,2025-08-04,JHU
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,au,2,BE am,2025-08-05,HI
2025-09-14 16:35:03,NA,au,3,K am,2025-08-21,SM
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,au,2,BE am,2025-08-05,HI
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,sg,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,sg,2,BE am,2025-08-21,EK
2025-09-14 16:35:03,NA,sg,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,newegg,1,Kontrolle,2025-08-04,JHU
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,au,2,BE am,2025-08-11,DM
2025-09-14 16:35:03,NA,au,3,K am,2025-08-21,SM
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,au,2,BE am,2025-08-11,DM
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,de,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,de,2,BE am,2025-08-18,LK
2025-09-14 16:35:03,NA,de,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,it,2,BE am,2025-08-12,LK
2025-09-14 16:35:03,NA,it,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,se,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
2025-09-14 16:35:03,NA,se,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,newegg,1,Kontrolle,2025-08-04,JHU
2025-09-14 16:35:03,NA,com.mx,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,com.mx,2,BE am,2025-08-18,LK
2025-09-14 16:35:03,NA,com.mx,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,au,2,BE am,2025-08-05,HI
2025-09-14 16:35:03,NA,au,3,K am,2025-08-21,SM
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,au,2,BE am,2025-08-05,HI
2025-09-14 16:35:03,NA,au,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,newegg,1,Kontrolle,2025-08-04,JHU
2025-09-14 16:35:03,NA,co.uk,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,co.uk,2,BE am,2025-08-11,DM
2025-09-14 16:35:03,NA,co.uk,1,Kontrolle,2025-08-07,DM
2025-09-14 16:35:03,NA,se,1,Kontrolle,2025-08-04,DM
2025-09-14 16:35:03,NA,se,2,BE am,2025-08-19,LK
